,alfabank,date,gazprom,raiffeisen,rshb,sberbank,text,twitid,uralsib,vtb
2055,NULL,1406827119,NULL,NULL,0,NULL,Россельхозбанк: В рязанском филиале прошла неделя продаж ипотечных кредитов,494894926312660000,NULL,NULL
2056,NULL,1406827163,-1,NULL,-1,-1,"ЕС ввёл санкции против Сбербанка, ВТБ, ВЭБа, Газпромбанка и Россельхозбанка: Евросоюз ввёл санкции против российского финансового сектора…",494895109649870000,NULL,-1
2057,NULL,1406827373,1,NULL,NULL,NULL,Санкции ЕС не нарушили финансовую устойчивость Газпромбанка  ·,494895990814430000,NULL,NULL
2058,NULL,1406827373,1,NULL,NULL,NULL,"#Общество Санкции ЕС не нарушили финансовую устойчивость Газпромбанка: ""Введенные Европейским союзом в отношении ряда российских ...  #RT",494895990957020000,NULL,NULL
2059,NULL,1406827373,1,NULL,NULL,NULL,"Санкции ЕС не нарушили финансовую устойчивость Газпромбанка: ""Введенные Европейским союзом в отношении ряда российских компаний и бан...",494895990961210000,NULL,NULL
2060,NULL,1406827373,1,NULL,NULL,NULL,"#fyseo_ru #Ru_Ff Санкции ЕС не нарушили финансовую устойчивость Газпромбанка: ""Введенные Европейс...  #общество #взаимный",494895990969630000,NULL,NULL
2061,NULL,1406827489,-1,NULL,NULL,-1,"ЕС добавил в санкционный список Сбербанк, ВТБ и Газпромбанк",494896475680150000,NULL,-1
2062,NULL,1406827501,NULL,NULL,NULL,-1,Российский Сбербанк в числе пяти российских банков попал под секторальные санкции ЕС http://t.co/k2ogBQGfLe,494896525408210000,NULL,NULL
2063,NULL,1406827695,-1,NULL,-1,-1,"RT @vilnezheettya: ЕС ввёл санкции относительно банков: ВТБ, ВЭБ, Сбербанк, Газпромбанк и Россельхозбанк. Вкладчикам рекомендовано срочно с…",494897341548090000,NULL,-1
2064,0,1406827729,NULL,NULL,NULL,NULL,http://t.co/0hRf8Chz6U Как оформить кредитную карту в альфа банке,494897484284830000,NULL,NULL
2065,NULL,1406827834,NULL,NULL,NULL,-1,"RT @SergeyUsatchev: Сбербанк попал  под  санкции.
Что будет с пенсиями пенсионеров,  получающих  деньги через банк?.",494897922459600000,NULL,NULL
2066,NULL,1406827834,NULL,NULL,NULL,NULL,"Структура «Мечела» просит приостановить дело по иску ВТБ 24 на 1,9 млрд руб",494897922677690000,NULL,--
2067,NULL,1406827845,NULL,NULL,NULL,NULL,Банк москвы ярославль потребительский кредит http://t.co/4p9ZELZJcx,494897971159660000,NULL,NULL
2068,NULL,1406827912,NULL,0,NULL,NULL,http://t.co/ZkQ2NSWdeq Получить потребительский кредит в райффайзенбанке,494898249669800000,NULL,NULL
2069,NULL,1406828107,NULL,NULL,NULL,-1,ЕС ввёл санкции против крупнейших российских банков с госучастием  /  / Российский Сбербанк в числе пяти российск.. http://t.co/ZSGdXQg0an,494899069241020000,NULL,NULL
2070,NULL,1406828564,NULL,0,NULL,NULL,Потребительский кредит райффайзен банк удмуртия http://t.co/Hrohnvxw8D,494900987908610000,NULL,NULL
2071,NULL,1406828690,NULL,NULL,NULL,-1,"RT @nina_takisima: Под новые санкции ЕС попали Сбербанк и ВТБ

#ЗАЕБИСЬ",494901513358410000,NULL,-1
2072,NULL,1406828774,NULL,NULL,NULL,0,RT @VRebyata: Сбербанк подкрался незаметно...,494901868402050000,NULL,NULL
2073,NULL,1406828896,0,NULL,NULL,NULL,Кредит от газпромбанка калуга http://t.co/cNrANOVAEZ,494902378563640000,NULL,NULL
2074,NULL,1406828896,-1,NULL,-1,-1,"Под новые санкции ЕС подпадают Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк, Россельхозбанк http://t.co/jA6l1EU34Q",494902379116910000,NULL,-1
2075,0,1406828929,NULL,NULL,NULL,NULL,Повторный кредит альфа банк http://t.co/csWgBpf5Ey,494902515448950000,NULL,NULL
2076,NULL,1406829056,-1,NULL,-1,-1,"В список финансовых институтов, попавших под волну секторальных санкций Европейского союза, вошли ""Газпромбанк"", Сбербанк, ""Россельхозбанк""",494903048008130000,NULL,NULL
2077,NULL,1406829091,NULL,NULL,NULL,-1,"Немцов: Санкции против ""Сбербанка"" – это уже не шутки. Это уже п..здец http://t.co/Ps5UkpVcRS #санкции #Россия #Украина #Сбербанк #ЕС",494903194581870000,NULL,NULL
2078,NULL,1406829124,-1,NULL,NULL,-1,"Под санкции Евросоюза попали Сбербанк, ВТБ и Газпромбанк",494903334089010000,NULL,-1
2079,NULL,1406829160,-1,NULL,NULL,-1,"Под новые секторальные санкции Евросоюза попало несколько российских банков с госучастием — Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк и Ро",494903483951510000,NULL,-1
2080,0,1406829284,NULL,NULL,NULL,NULL,Если не заплотил потребительский кредит вовремя альфа банк http://t.co/DHprMyExdK,494904003818710000,NULL,NULL
2081,NULL,1406829328,NULL,NULL,NULL,-1,RT @TukvaSociopat: Убит Сбербанк россии.,494904191757060000,NULL,NULL
2082,NULL,1406829395,NULL,NULL,NULL,NULL,"RT @LGerasimova25: Введение санкций в отношении российских компаний затронуло крупные структуры, такие как банк ВТБ или ОСК. Евросоюз и США…",494904471366170000,NULL,-1
2083,NULL,1406829642,NULL,NULL,NULL,-1,"RT @VSchneider1: Немцов: Санкции против ""Сбербанка"" – это уже не шутки. Это уже п..здец http://t.co/zGweOuLS5s #Украина #Сбербанк #санкции …",494905508294590000,NULL,NULL
2084,NULL,1406829653,NULL,NULL,0,NULL,Взять кредит россельхозбанк какой процент http://t.co/ZdhzeC4jtZ,494905552154430000,NULL,NULL
2085,NULL,1406829694,NULL,NULL,NULL,--,"Еще в сбербанк идти, платить за то, что я тусуюсь с Люсей.",494905726834600000,NULL,NULL
2086,NULL,1406829881,NULL,NULL,NULL,--,"RT @isenburg3: Ему Сбербанк расхерачили, а он все с луком и подсолнухами воюет. Интересная у него жизнь",494906511291060000,NULL,NULL
2087,NULL,1406829918,0,NULL,0,0,"RT @Segozavr: Лазейки... Санкции не коснуться дочек Газпромбанка, Сбербанка, ВТБ, ВЭБ и Россельхозбанка. http://t.co/oBYrSul8qs",494906664236370000,NULL,0
2088,NULL,1406829993,NULL,NULL,NULL,NULL,Кредитая ставка втб 24 http://t.co/KIAVn8KgUV,494906977496350000,NULL,0
2089,NULL,1406830051,-1,NULL,-1,-1,"Под новые санкции ЕС подпадают Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк, Россельхозбанк http://t.co/sb5dJ9h5ep",494907222309100000,NULL,-1
2090,NULL,1406830325,NULL,NULL,NULL,0,"http://t.co/vjHA9NGrjm Вывод вебмани на карту сбербанка, webmoney сбербанк вывод, webmoney вывод",494908373239100000,NULL,NULL
2091,NULL,1406830526,-1,NULL,-1,-1,"Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк:   Инвесторам из ЕС запрещается прямо и... http://t.co/cgMoovnZZu",494909216411630000,NULL,-1
2092,NULL,1406830538,0,NULL,NULL,NULL,RT @ECanterman: кредитные банковские карты газпромбанка http://t.co/GFh0D7oGJ7,494909264520310000,NULL,NULL
2093,NULL,1406831067,NULL,NULL,NULL,NULL,http://t.co/pxaGxqYNcV банк уралсиб кредиты потребительский,494911486116900000,0,NULL
2094,NULL,1406831089,-1,NULL,-1,-1,"Евросоюз ввел санкции против Сбербанка, ВТБ, Газромбанка, Внешэкономбанка и Россельхозбанка. Список опубликован в четверг, 31 июля, в &amp;laqu",494911578110980000,NULL,-1
2095,NULL,1406831157,-1,NULL,-1,-1,"RT @Dbnmjr: Под #санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк (РСХБ). Эти же банки с госучастием в четверг подпали по…",494911862296020000,NULL,-1
2096,NULL,1406831158,NULL,NULL,NULL,NULL,Уралсиб банк реструктуризация кредитов http://t.co/d8AO1l7uBe,494911863956980000,0,NULL
2097,NULL,1406831255,NULL,NULL,NULL,NULL,"ВТБ обещает выполнить все свои обязательства несмотря на санкции:  Банк ВТБ заявил в четверг, что введение про... http://t.co/Xs1FON0I7w",494912271307380000,NULL,1
2098,NULL,1406831455,1,NULL,NULL,NULL,RT @rianru: Санкции ЕС не нарушили финансовую устойчивость Газпромбанка http://t.co/F7BooAUng5,494913113482070000,NULL,NULL
2099,NULL,1406831899,1,NULL,NULL,NULL,"За полтора часа до начала действия санкций. ""Санкции ЕС не нарушили финансовую устойчивость Газпромбанка"" http://t.co/IsEP3U0NXw",494914974418870000,NULL,NULL
2100,NULL,1406832148,-1,NULL,-1,-1,"ЕС ввёл санкции против Сбербанка, ВТБ, ВЭБа, Газпромбанка и Россельхозбанка /  / Евросоюз ввёл санкции против рос.. http://t.co/iVTLTTB4R4",494916019677590000,NULL,-1
2101,NULL,1406832345,-1,NULL,-1,-1,"Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк http://t.co/Pmtri507j5 // а ЦБ и дальше будет ЗВР в США и ЕС  держать",494916844806240000,NULL,-1
2102,NULL,1406832443,-1,NULL,-1,-1,"Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк и Россельхозбанк оказались в «черном списке». http://t.co/KiRVJhvYbt",494917253734090000,NULL,-1
2103,NULL,1406832507,-1,NULL,-1,-1,"Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк вошли в санкционный список Евросоюза.",494917524203790000,NULL,-1
2104,NULL,1406832592,NULL,NULL,NULL,0,: Сбербанк и другие http://t.co/dFnQrVQ5ft,494917879851420000,NULL,NULL
2105,NULL,1406832736,NULL,NULL,NULL,0,Бюро кредитных историй воронеж сбербанк http://t.co/0M2PCxMBab,494918482614840000,NULL,NULL
2106,NULL,1406832800,NULL,NULL,-1,-1,"Под новые санкции Европейского Союза попадают такие российские банки, как ВТБ, Сбербанк, Россельхозбанк. Введенные санкции будут действоват",494918754770640000,NULL,-1
2107,NULL,1406833044,NULL,NULL,NULL,NULL,http://t.co/pspWaHcjOe автокредитование банк москвы,494919776645280000,NULL,NULL
2108,NULL,1406833162,NULL,NULL,NULL,-1,RT @tartvsonfh: Сбербанк России - 170 лет на рынке очередей! http://t.co/83TzhiT4Bc,494920270591710000,NULL,NULL
2109,NULL,1406833403,NULL,NULL,NULL,0,"Внешпромбанк и Сбербанк проведут выплаты вкладчикам Ауэрбанка и Юникорбанка.Пресс-служба Агентства по страхованию вкладов сообщила, что поб",494921282665050000,NULL,NULL
