,label,strang_fact,text
2820,0.0,,#бизнес Сбербанк начал выпуск карт ПРО100 на территории России: Сбербанк России начал выпуск банковских карт р... http://t.co/UCuhI2A2dG
2821,0.0,,RT @banki_ru: Россельхозбанк не будут делить на комбанк и институт развития http://t.co/6SBOl61IZm Условия в банковском секторе сейчас небл…
2822,0.0,,RT @news800: #тольятти Поволжский Сбербанк организовал турнир по пляжному волейболу http://t.co/bDQ7xUZ9Jx
2823,0.0,,"Сбербанк начал выпуск карт на базе ПРО100. Как стало известно uznayvse.ru, Сбербанк России начал выпускать банковские карты на базе российс"
2824,0.0,,Райффайзенбанк аккредитовал ЖК Skandi Klubb
2825,0.0,,@alfa_bank еще раз повторюсь если баланс - ноль смысла (а приходы с овердрафта ее обнуляют) в ней никакого
2826,0.0,,Я.Новости | Финансы: Сбербанк начал выпуск карт на базе российской платежной системы ПРО100 http://t.co/AeoKTIC2zi
2827,0.0,,Реорганизацию Россельхозбанка признали несвоевременной
2828,0.0,,RT @AlbertKprf: Сбербанк начал выпуск карт на базе российской платежной системы ПРО100: http://t.co/Y3Ww43UTWc
2829,0.0,,"Sberbank CIB снизил рейтинг ""обычки"" Газпрома до ""держать"" и ""префов"" Транснефти до ""продавать"""
2830,0.0,,"RT @ferraru: Сбербанк выпустил карточки ""наш ответ Visa и Mastercard"": http://t.co/IM3iX2agqw"
2831,0.0,,"Ждём и в других банках: ""@ZarathustraK: Сбербанк начал выпуск карт на базе российской платежной системы ПРО100: http://t.co/o1YihKE07J"""
2832,-1.0,a few labels,"Под новые санкции Евросоюза попали Сбербанк, ВТБ, Газромбанк, Внешэкономбанк, Россельхозбанк"
2833,0.0,,кредит наличными пенсионерам сбербанк http://t.co/uKsX8onP2a
2834,0.0,,Сбербанк приступил к выпуску банковских карт ПРО100 Сбербанк приступил к выпуску банковски http://t.co/y6P95RKDAf
2835,,label is None,Citibank - почти сбербанк по очередям
2836,,label is None,"#Реактивный_трейдинг #Андрей_Сапунов #Газпром #акции #санкции #Сбербанк #финансовый_рынок / Андрей Сапунов уверен,.. http://t.co/6PgPvdOgIN"
2837,0.0,,RT @disowaloqor: http://t.co/JSBF1vmqCP Сбербанк начал выпуск карт на российской платежной системе ПРО100
2838,,label is None,@alfa_bank календарный месяц и месяц финансовый это все-таки разные периоды
2839,0.0,,"RT @GazetaRu: ""Райффайзен"" закрывает все свои филиалы в Крыму #новости http://t.co/V0wA01h526"
2840,0.0,,"СМИ: российские власти отказались от идеи разделить Россельхозбанк

По словам заместителя министра 
Читать далее: http://t.co/C3u1i68VVZ"
2841,-1.0,,"Райффайзен уже откуда-то знает, где я работаю и шлет мне гору спама
Надо же, какая радость"
2842,0.0,,#legalsoft Россельхозбанк открыл офис в Москве  http://t.co/AnXlmrbKad
2843,0.0,,"RT @sberbank: Нужно перевести деньги родным, но вы забыли номер их карты? Воспользуйтесь сервисом переводов «Мобильного банка». http://t.co…"
2844,0.0,,"Россельхозбанк неделимый // Реорганизация ""ВЭБа для села"" признана несвоевременной"
2845,0.0,,Навигатор @navigatorkirov  40 сек. / Сбербанк выпустил пластиковые карты российской платежной системы / ht.. http://t.co/EEljLJwiSm
2846,,label is None,"Приостановка деятельности ""Добролета"" обойдется ""Аэрофлоту"" примерно в $40 млн, оценил аналитик Газпромбанка Михаил Ганелин. По состо..."
2847,,label is None,Минфин США оштрафовал Банк Москвы за нарушение иранских санкций http://t.co/fKmXYGQXoV
2848,0.0,,RT @omniumil: Сбербанк начал выпуск карт на базе российской платежной системы ПРО100
2849,0.0,,Россельхозбанк открыл офис в Москве
2850,,label is None,"Приостановка деятельности ""Добролета"" обойдется ""Аэрофлоту"" примерно в $40 млн, оценил аналитик Газпромбанка Михаил Ганелин. По состоянию н"
2851,0.0,,"Издание ""Коммерсант"" сообщило, что российское правительство передумало разделять ""Россельхозбанк"" (РСХБ) на коммерческий банк и институт ра"
2852,0.0,,"RT @sberbank: Последние дни для подачи заявки на магистерскую программу «Финансы»
Сбербанка и ВШЭ (до 8 августа) http://t.co/JxGM12oXVA"
2853,-1.0,a few labels,http://t.co/oRwP56Mnnd FTSE может исключить из индексов Сбербанк и ВТБ
