,beeline,date,komstar,megafon,mts,rostelecom,skylink,tele2,text,twitid
2289,NULL,1406743170,NULL,NULL,0,NULL,NULL,NULL,"RT @KaterinaFoyH: Реклама тарифа МТС ""Новогодний"". Вариант для Северного Кавказа. - Мишка! Миииииишка!! С новым годоооом!!! - Фатима, что т…",494542816610370000
2290,NULL,1406743224,NULL,--,NULL,NULL,NULL,NULL,"МИД РФ: США используют мегафонную дипломатию, заявляя о нарушении Россией договора о ликвидации РСМД http://t.co/dvQYS7m4HN",494543043765090000
2291,NULL,1406743662,NULL,NULL,-1,NULL,NULL,NULL,"могу дозвониться в другой город, и говорить по 3 часа, а подруга, которая живет у меня через дорогу- недоступна #логикамтс",494544879134190000
2292,NULL,1406743714,NULL,--,NULL,NULL,NULL,NULL,"RT @RT_russian: МИД РФ: США используют мегафонную дипломатию, заявляя о нарушении Россией договора о ликвидации РСМД http://t.co/EDnFgwI8Kg",494545097849970000
2293,NULL,1406744143,NULL,NULL,-1,NULL,NULL,NULL,"RT @LdmlSh: @sowhyalwaysme @YevhenS связи нет в Краснодоне. Лайфа со вчерашнего дня, МТС пару часов нет, Киевстар с проблемами",494546897622040000
2294,-1,1406744585,NULL,NULL,NULL,NULL,NULL,NULL,"@korben_korben Проверили бы работу сети и покрытие 3G, о котором Вы писали нам ранее. #билайн",494548754301980000
2295,NULL,1406744802,NULL,NULL,-1,NULL,NULL,NULL,"RT @Ss_donetchina: Авдеевка. Связь МТС нет уже третий день. 
В Авдеевку дозвониться невозможно. 
Из Авдеевки иногда звонки проходят.",494549664235280000
2296,-1,1406745211,NULL,NULL,NULL,NULL,NULL,NULL,@Beeline_RUS Вот так #Билайн решает проблемы абонентов.Они просто отключают абонентов от интернета.Спасибо огромное.,494551377994330000
2297,NULL,1406745472,NULL,0,NULL,NULL,NULL,NULL,Добрый Павел ^ ^ #Megafon,494552472338580000
2298,NULL,1406745483,NULL,0,NULL,NULL,NULL,NULL,Прошивка мегафон ms3a: прошивка мегафон ms3a http://t.co/jJqH1xSdlZ,494552520811770000
2299,0,1406746430,NULL,0,0,NULL,NULL,NULL,"@Spartak83 мтс,мегафон,биллайн",494556491169690000
2300,NULL,1406746442,NULL,0,NULL,NULL,NULL,NULL,"@megafonru смотря какие СМСки, а если от @megafonru, то с фразой ""Уважаемый абонент""",494556541178380000
2301,NULL,1406746608,NULL,NULL,-1,NULL,NULL,NULL,"RT @Ss_donetchina: Этл пиздец. Я звоню на мтс в авдеевку , мне говорит ""невірно набраний номер""",494557238603030000
2302,NULL,1406746619,NULL,1,NULL,NULL,NULL,NULL,@MegaKavkazHelp @megafonru Благодарю за ответ!,494557282399950000
2303,NULL,1406746619,NULL,0,NULL,NULL,NULL,NULL,@RT_russian это скрытая реклама мегафонА?,494557282576130000
2304,1,1406746783,NULL,-1,-1,NULL,NULL,NULL,@Spartak83 @ORomancev Мегафон для нищебродов!Мтс-олдскул!Билайн терпимо!14 лет его юзаю,494557972031600000
2305,NULL,1406747242,NULL,0,NULL,NULL,NULL,NULL,@Spartak83 @kirill_tito у меня был мегафон одно время для офисных дел,494559897154240000
2306,NULL,1406775704,NULL,NULL,1,NULL,NULL,NULL,RT @Voronindelreroc: Теперь абоненты МТС могут оперативно узнавать о ситуации со связью в зоне боевых действий,494679276873350000
2307,NULL,1406775938,NULL,--,NULL,NULL,NULL,NULL,"RT @anti_maydan: МИД РФ: США используют мегафонную дипломатию, заявляя о нарушении Россией договора о ликвидации РСМД
https://t.co/5kBleTD5…",494680254804680000
2308,NULL,1406776423,NULL,NULL,NULL,-1,NULL,NULL,"Хабаровские бизнесмены пожаловались в ФАС на Интернет ""Ростелекома""",494682291436650000
2309,NULL,1406776656,NULL,NULL,+-,NULL,NULL,NULL,"@ru_mts весь день скорость нулевая была, сейчас включилось и показывало адские скорости, не знаю, надолго ли http://t.co/33F9egHNbD",494683265937450000
2310,-1,1406776902,NULL,NULL,NULL,NULL,NULL,NULL,"@Beeline_RUS уже 2-ую неделю «по техническим причинам» персонального предложения по номеру 444 нет, просят позвонить завтра.  Это нормально?",494684301485950000
2311,NULL,1406777168,NULL,0,NULL,NULL,NULL,NULL,мегафон модем как запустить интернет пошаговая инструкция http://t.co/sZVXoICUaU #как,494685416998440000
2312,0,1406777187,NULL,NULL,NULL,NULL,NULL,NULL,Вымпелком инвест 3 об кредитный рейтинг http://t.co/nzPCHw7E76,494685493767200000
2313,0,1406777510,NULL,NULL,NULL,NULL,NULL,NULL,билайн тв скачать http://t.co/9Blj3wwv3p,494686848942610000
2314,NULL,1406777541,NULL,0,NULL,NULL,NULL,NULL,виолончель мегафон скачать http://t.co/O4sMRAyXTa,494686980488560000
2315,NULL,1406777648,NULL,NULL,NULL,NULL,NULL,1,Tele2 расширяет границы международного роуминга http://t.co/y7g6FWrY1q,494687427886610000
2316,0,1406777765,NULL,NULL,NULL,NULL,NULL,NULL,Настройки интернета для навигатора билайн http://t.co/tvEL2dMG7Z,494687921241610000
2317,NULL,1406777924,NULL,NULL,NULL,NULL,NULL,1,Tele2 расширяет границы международного роуминга #событиявмире #ХочуМилыхФолловеров,494688585233480000
2318,NULL,1406778242,NULL,NULL,0,NULL,NULL,NULL,RT @vawobetezug: Как зарабатывает МТС,494689921098330000
2319,NULL,1406778273,NULL,NULL,0,NULL,NULL,NULL,https://t.co/UrzP7sbcO9 Как переводится мтс,494690051801240000
2320,NULL,1406778485,NULL,NULL,-1,NULL,NULL,NULL,RT @olerrapoolwie: В украинском Яремче впервые отключили сотовую связь  из-за вреда здоровью  #МТС #украина,494690940666540000
2321,NULL,1406778589,NULL,NULL,1,NULL,NULL,NULL,"А вообще я безмерно рада, что я в той зоне, где у меня всегда 3г. Что мне не надо искать людей с МТС и просить раздать интернет!",494691374084930000
2322,NULL,1406778752,NULL,0,NULL,NULL,NULL,NULL,RT @megafonru: Блогер #СергейДоля с проеком @exprussia доехал от Астрахани до Владивостока с #4G+ от #megafon http://t.co/3SeZFIsQhb,494692057483870000
2323,NULL,1406779706,NULL,NULL,0,NULL,NULL,NULL,МТС создала дополненную реальность в Красноярском краевом краеведческом музее,494696062452790000
2324,NULL,1406779717,NULL,NULL,NULL,-1,NULL,NULL,Нижегородец обвинил Ростелеком в незаконном использовании его земли,494696108267140000
2325,NULL,1406779864,NULL,0,NULL,NULL,NULL,NULL,Запуск смартфона Samsung Z на ОС Tizen вновь отложили #Apple #Мегафон,494696724066500000
2326,NULL,1406780018,NULL,NULL,NULL,-1,NULL,NULL,Нижегородец обвинил «Ростелеком» в незаконном использовании его земли,494697369649180000
2327,-1,1406780116,NULL,NULL,-1,NULL,NULL,NULL,МТС и «Вымпелком» повышают тарифы для трудовых мигрантов,494697778304410000
2328,NULL,1406780534,NULL,1,NULL,NULL,NULL,NULL,"у меня теперь есть мегафон*__* завтра поболтаем, зай #RT",494699532270060000
2329,NULL,1406780586,NULL,NULL,1,NULL,NULL,NULL,МТС вышла на орбиту // Компания запустит оператора спутникового ТВ,494699752567900000
2330,NULL,1406780665,NULL,-1,NULL,NULL,NULL,NULL,"RT @byfyhakisyqe: http://t.co/cSX1lrs6Cf Старые тарифы ""Мегафона"" подорожают для москвичей на 20%",494700081158060000
2331,NULL,1406780783,NULL,NULL,NULL,0,NULL,NULL,"""Ростелеком"" в Великом Устюге отмечает сто лет.15 октября 2013 года исполняется 100 лет Великоустюгскому телефону. В этот день в 1913 году",494700575746160000
2332,NULL,1406780962,NULL,NULL,NULL,0,NULL,NULL,"Благотворительная акция ""Ростелекома"" для участников ВОВ",494701327256400000
2333,NULL,1406781063,NULL,0,NULL,NULL,NULL,NULL,роутер мегафон 3g руководство по настройке e586 http://t.co/fJ3pZpVbFR #e586 #руководство,494701751186900000
2334,0,1406781161,NULL,NULL,NULL,NULL,NULL,NULL,"Разработка названия, логотипа, фирменного стиля и бренд-бука новой розничной сети компании «Билайн». ОАО «ВымпелКом» (бренд «Билайн») и циф",494702162715640000
2335,NULL,1406781261,NULL,-1,NULL,NULL,NULL,NULL,"RT @ninylyrezyba: http://t.co/opYO4a24fo Старые тарифы ""Мегафона"" подорожают для москвичей на 20%",494702583496200000
